Timecode,BlendShapeCount,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight,mouthUpperUpLeft,browDownRight,browDownLeft,browInnerUp,browOuterUpRight,browOuterUpLeft,cheekPuff,cheekSquintRight,cheekSquintLeft,noseSneerRight,noseSneerLeft,tongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
100:44:52:27.019,61,0.1115405709,0.3934592605,0.1125073060,0.0000000000,0.0000000000,0.0526636615,0.0000000000,0.1112844199,0.3941819072,0.0060828491,0.0000000000,0.0000000000,0.0526594818,0.0000000000,0.0842050016,0.0000000000,0.0115940291,0.0809350088,0.0809350088,0.0807072595,0.1166182086,0.0210932139,0.0000000000,0.0147361849,0.0033208826,0.0000000000,0.0000000000,0.0864756927,0.0886402875,0.1504857540,0.1539158970,0.1474293321,0.0602027997,0.1314371228,0.1812315285,0.0958271325,0.0858360454,0.1008486226,0.0933597758,0.0472852699,0.0432660654,0.0533186197,0.0529148541,0.0976309180,0.0000000000,0.0000000000,0.0656434894,0.0684709847,0.0603019670,0.1058898643,0.1082889438,0.0004073394,0.0271470919,0.3336945772,-0.0077814525,-0.0036978300,0.2407917380,-0.0004473677,0.0683955848,0.2402558029,0.0082592592
100:44:52:28.020,61,0.1115404591,0.3936304152,0.1128136665,0.0000000000,0.0000000000,0.0526389703,0.0000000000,0.1112819985,0.3943585157,0.0057693352,0.0000000000,0.0000000000,0.0526348427,0.0000000000,0.0841367766,0.0000000000,0.0116264271,0.0810367763,0.0810367763,0.0806719661,0.1168762743,0.0213326421,0.0000000000,0.0148639977,0.0031524391,0.0000000000,0.0000000000,0.0862912908,0.0884558409,0.1504437327,0.1538769007,0.1472811848,0.0600757264,0.1315260828,0.1811565161,0.0956664607,0.0856658220,0.1008226722,0.0932896659,0.0472801179,0.0432456173,0.0529554412,0.0525456481,0.0976806805,0.0000000000,0.0000000000,0.0655017346,0.0685070604,0.0603270903,0.1059036702,0.1082948670,0.0005120810,0.0276709236,0.3337776959,-0.0072797015,-0.0035072267,0.2408996969,-0.0004245002,0.0685815364,0.2403597683,0.0082853511
100:44:52:29.021,61,0.1112856045,0.3935570419,0.1129741147,0.0000000000,0.0000000000,0.0525498427,0.0000000000,0.1110257506,0.3942876756,0.0056034951,0.0000000000,0.0000000000,0.0525458194,0.0000000000,0.0840257704,0.0000000000,0.0114779668,0.0811018720,0.0811018720,0.0805732235,0.1170088351,0.0215042364,0.0000000000,0.0145072546,0.0027279721,0.0000000000,0.0000000000,0.0861081630,0.0882502347,0.1504281759,0.1537625939,0.1472625136,0.0599397384,0.1316129863,0.1811413318,0.0954286382,0.0854430646,0.1005925015,0.0930373296,0.0472440012,0.0432152674,0.0525795631,0.0521670766,0.0977027044,0.0000000000,0.0000000000,0.0653590932,0.0683853179,0.0602406561,0.1057863981,0.1081842706,0.0007034789,0.0279258098,0.3332335353,-0.0070582400,-0.0034064173,0.2408564240,-0.0004122239,0.0686791837,0.2403146923,0.0082955873
100:44:52:30.021,61,0.1111752614,0.3932693899,0.1138630733,0.0000000000,0.0000000000,0.0525220409,0.0000000000,0.1109161228,0.3940144479,0.0046968632,0.0000000000,0.0000000000,0.0525181070,0.0000000000,0.0840553269,0.0000000000,0.0112264352,0.0814537257,0.0814537257,0.0804777890,0.1173609570,0.0213671587,0.0000000000,0.0140831713,0.0026367945,0.0000000000,0.0000000000,0.0859773755,0.0881224051,0.1502726674,0.1534741223,0.1476020068,0.0600559488,0.1315284222,0.1808191687,0.0952681303,0.0853328779,0.1005815566,0.0929997265,0.0470998362,0.0431046262,0.0520155095,0.0516043305,0.0978542492,0.0000000000,0.0000000000,0.0652471259,0.0683612153,0.0602649637,0.1055767089,0.1080285087,0.0007889994,0.0282695424,0.3329019547,-0.0072140135,-0.0028552865,0.2406895906,-0.0003452876,0.0692200959,0.2401375771,0.0083547533
100:44:52:31.022,61,0.1109038964,0.3928734362,0.1141578481,0.0000000000,0.0000000000,0.0524767749,0.0000000000,0.1106462851,0.3936226070,0.0043839691,0.0000000000,0.0000000000,0.0524729080,0.0000000000,0.0841755047,0.0000000000,0.0111546526,0.0818202198,0.0818202198,0.0801889375,0.1177569926,0.0210928805,0.0000000000,0.0120719289,0.0019759042,0.0000000000,0.0000000000,0.0858034194,0.0879847929,0.1499447823,0.1531864256,0.1488506347,0.0602562316,0.1316228062,0.1806826591,0.0952074751,0.0853236392,0.1003949717,0.0927951559,0.0469206385,0.0429624803,0.0514413081,0.0510341898,0.0980013832,0.0000000000,0.0000000000,0.0652326792,0.0682590678,0.0602353811,0.1053009853,0.1078242734,0.0006561666,0.0290445890,0.3321948051,-0.0073647848,-0.0026650997,0.2404502183,-0.0003219648,0.0693999752,0.2398952544,0.0083679473
100:44:52:32.022,61,0.1107086241,0.3932518065,0.1143688112,0.0000000000,0.0000000000,0.0523636900,0.0000000000,0.1104527712,0.3940054774,0.0041633402,0.0000000000,0.0000000000,0.0523598418,0.0000000000,0.0840067416,0.0000000000,0.0109715341,0.0820154026,0.0820154026,0.0801110864,0.1180251837,0.0208043102,0.0000000000,0.0116188163,0.0021428913,0.0000000000,0.0000000000,0.0856979489,0.0878786445,0.1496730298,0.1528260261,0.1491634548,0.0602091737,0.1316820979,0.1807010770,0.0950684026,0.0852234662,0.1001427323,0.0925706625,0.0468876362,0.0429563299,0.0511581413,0.0507542193,0.0980691984,0.0000000000,0.0000000000,0.0650684014,0.0681461617,0.0601880774,0.1051221415,0.1077149436,0.0005107230,0.0295809973,0.3313724101,-0.0078777997,-0.0025309511,0.2406841666,-0.0003060589,0.0695275888,0.2401259691,0.0083914874
100:44:52:33.023,61,0.1106895730,0.3928320408,0.1143274531,0.0000000000,0.0000000000,0.0523200966,0.0000000000,0.1104351059,0.3935841620,0.0041820919,0.0000000000,0.0000000000,0.0523162149,0.0000000000,0.0838777795,0.0000000000,0.0108926846,0.0821793154,0.0821793154,0.0800549611,0.1181719601,0.0205302052,0.0000000000,0.0121462662,0.0032739877,0.0000000000,0.0000000000,0.0856429785,0.0878247693,0.1492822170,0.1523706168,0.1491718143,0.0602054112,0.1314842105,0.1803209186,0.0949569717,0.0851436704,0.1001308784,0.0925891101,0.0468100272,0.0429003462,0.0510907881,0.0506899580,0.0980726331,0.0000000000,0.0000000000,0.0648761764,0.0681118965,0.0601916909,0.1049697325,0.1076207310,0.0002954016,0.0296097491,0.3310724497,-0.0076199612,-0.0025423763,0.2404267639,-0.0003071087,0.0695031434,0.2398696989,0.0083794966
100:44:52:34.024,61,0.1105400175,0.3927842379,0.1138062701,0.0000000000,0.0000000000,0.0522623770,0.0000000000,0.1102856025,0.3935275674,0.0046734316,0.0000000000,0.0000000000,0.0522584766,0.0000000000,0.0835331976,0.0000000000,0.0108333090,0.0819237605,0.0819237605,0.0798073411,0.1178102419,0.0203817133,0.0000000000,0.0154545130,0.0059685837,0.0000000000,0.0000000000,0.0856761932,0.0878592953,0.1489844769,0.1520254612,0.1487800330,0.0599911325,0.1313641071,0.1799152493,0.0948713198,0.0850540474,0.0999542698,0.0924666822,0.0467722453,0.0428704023,0.0513493419,0.0509495698,0.0979111940,0.0000000000,0.0000000000,0.0646167994,0.0680171996,0.0601291582,0.1049364284,0.1076242179,0.0001649743,0.0299140625,0.3298329413,-0.0071114297,-0.0028410756,0.2403921634,-0.0003431405,0.0691863969,0.2398414463,0.0083402833
100:44:52:35.024,61,0.1103729904,0.3926423788,0.1140783802,0.0000000000,0.0000000000,0.0521245338,0.0000000000,0.1101187021,0.3933899701,0.0043883240,0.0000000000,0.0000000000,0.0521206968,0.0000000000,0.0832502544,0.0000000000,0.0107298950,0.0817981958,0.0817981958,0.0796677247,0.1178840771,0.0204215553,0.0000000000,0.0160697401,0.0064000119,0.0000000000,0.0000000000,0.0854923278,0.0876633450,0.1486684978,0.1516374201,0.1484996229,0.0598028153,0.1312416792,0.1795503795,0.0946983621,0.0848849788,0.0997254923,0.0922506675,0.0466897488,0.0427959822,0.0508505069,0.0504473038,0.0979515389,0.0000000000,0.0000000000,0.0645395219,0.0678270534,0.0599865839,0.1048094630,0.1075231284,0.0001338912,0.0292065144,0.3301349282,-0.0069171721,-0.0026677619,0.2403081506,-0.0003220942,0.0693520680,0.2397543341,0.0083572054
100:44:52:36.025,61,0.1102637276,0.3924105465,0.1136107743,0.0000000000,0.0000000000,0.0519856177,0.0000000000,0.1100090891,0.3931499422,0.0048419903,0.0000000000,0.0000000000,0.0519818254,0.0000000000,0.0830912963,0.0000000000,0.0106482413,0.0815830976,0.0815830976,0.0795788169,0.1180317625,0.0203894507,0.0000000000,0.0163333807,0.0065688556,0.0000000000,0.0000000000,0.0853524655,0.0875256807,0.1483195871,0.1512510926,0.1482090503,0.0596538261,0.1312814206,0.1792984158,0.0947225615,0.0848846734,0.0995396078,0.0920968801,0.0466454513,0.0427510254,0.0494333170,0.0490309186,0.0981069431,0.0000000000,0.0000000000,0.0646812171,0.0676798820,0.0598706342,0.1047193557,0.1074359342,0.0001232831,0.0285965670,0.3312178850,-0.0064518447,-0.0029435731,0.2401614785,-0.0003551755,0.0690681860,0.2396135330,0.0083180349
100:44:52:37.025,61,0.1106493920,0.3932221532,0.1134060994,0.0000000000,0.0000000000,0.0519311279,0.0000000000,0.1103897467,0.3939596117,0.0050203060,0.0000000000,0.0000000000,0.0519273393,0.0000000000,0.0830826536,0.0000000000,0.0106856627,0.0813366547,0.0813366547,0.0794125795,0.1182820201,0.0203598943,0.0000000000,0.0162345245,0.0062876549,0.0000000000,0.0000000000,0.0853242502,0.0875362679,0.1481559575,0.1511620581,0.1481924057,0.0595739372,0.1317688078,0.1795444936,0.0951034725,0.0852129608,0.0993770361,0.0919108316,0.0466760769,0.0427692011,0.0490326025,0.0486270599,0.0981785506,0.0000000000,0.0000000000,0.0650190413,0.0677100942,0.0598983206,0.1048328355,0.1075496301,0.0001120245,0.0282509327,0.3324045837,-0.0072266092,-0.0030519152,0.2406560928,-0.0003690140,0.0689423978,0.2401095331,0.0083202235
100:44:52:38.026,61,0.1108222306,0.3933568001,0.1130439490,0.0000000000,0.0000000000,0.0518018231,0.0000000000,0.1105623767,0.3940886259,0.0053581931,0.0000000000,0.0000000000,0.0517980941,0.0000000000,0.0832958966,0.0000000000,0.0105854571,0.0812031478,0.0812031478,0.0793452412,0.1185861230,0.0202209111,0.0000000000,0.0137879290,0.0056108874,0.0000000000,0.0000000000,0.0853093266,0.0875282586,0.1482111514,0.1512009203,0.1482554376,0.0595608316,0.1323288083,0.1799824983,0.0953963026,0.0855025798,0.0992040038,0.0917361677,0.0467343517,0.0428359546,0.0484174713,0.0480140522,0.0983411223,0.0000000000,0.0000000000,0.0653792620,0.0676657110,0.0598715916,0.1048806235,0.1076022163,0.0001123670,0.0283547863,0.3344679475,-0.0067671970,-0.0032573116,0.2407348603,-0.0003939791,0.0687219873,0.2401923537,0.0082964944
100:44:52:39.027,61,0.1110066250,0.3932830393,0.1126077324,0.0000000000,0.0000000000,0.0517378002,0.0000000000,0.1107484996,0.3940074444,0.0057700914,0.0000000000,0.0000000000,0.0517341793,0.0000000000,0.0842270330,0.0000000000,0.0104561746,0.0812472105,0.0812472105,0.0793662816,0.1189025864,0.0201701410,0.0000000000,0.0124394530,0.0047531375,0.0000000000,0.0000000000,0.0855239481,0.0877572522,0.1483412683,0.1512945741,0.1492332816,0.0599237606,0.1329217702,0.1803685129,0.0959554613,0.0860527679,0.0993017554,0.0917913467,0.0467840768,0.0428789333,0.0480745919,0.0476759672,0.0984447598,0.0000000000,0.0000000000,0.0659539998,0.0677094087,0.0599249490,0.1049232036,0.1076592728,0.0002312667,0.0283574574,0.3359389007,-0.0075265216,-0.0035077163,0.2406851947,-0.0004241779,0.0684569329,0.2401480228,0.0082629295
100:44:52:40.027,61,0.1114673540,0.3936308026,0.1129286587,0.0000000000,0.0000000000,0.0518085845,0.0000000000,0.1112069264,0.3943612278,0.0054416247,0.0000000000,0.0000000000,0.0518050715,0.0000000000,0.0847941563,0.0000000000,0.0101737250,0.0814597905,0.0814597905,0.0792713612,0.1191700250,0.0202182308,0.0000000000,0.0114840157,0.0040943874,0.0000000000,0.0000000000,0.0857078880,0.0879373103,0.1485504061,0.1513281465,0.1510121524,0.0603241883,0.1333944649,0.1806698889,0.0963819548,0.0864946917,0.0994342789,0.0918510333,0.0467670336,0.0428700410,0.0480187945,0.0476206094,0.0985163227,0.0000000000,0.0000000000,0.0663293302,0.0678787306,0.0600966625,0.1049708501,0.1077328846,0.0002677712,0.0279876664,0.3366902769,-0.0082050497,-0.0033080084,0.2409013510,-0.0004003904,0.0686514303,0.2403598428,0.0082938047
100:44:52:41.028,61,0.1120062694,0.3934715688,0.1130240336,0.0000000000,0.0000000000,0.0519786403,0.0000000000,0.1117448211,0.3942031562,0.0053552161,0.0000000000,0.0000000000,0.0519750714,0.0000000000,0.0852855146,0.0000000000,0.0100326613,0.0818400681,0.0818400681,0.0795692280,0.1193986014,0.0201639570,0.0000000000,0.0107713435,0.0035085680,0.0000000000,0.0000000000,0.0858513191,0.0880639032,0.1488092244,0.1514658332,0.1517037898,0.0607032441,0.1334379166,0.1808936000,0.0965028629,0.0866516754,0.0996668860,0.0920571163,0.0468043871,0.0429127514,0.0481194966,0.0477229021,0.0985565484,0.0000000000,0.0000000000,0.0664779916,0.0680436492,0.0602308251,0.1049435139,0.1076944694,0.0004114615,0.0281714015,0.3363339603,-0.0083175162,-0.0032554930,0.2408048213,-0.0003938747,0.0687096864,0.2402624190,0.0082974508
100:44:52:42.029,61,0.1125058830,0.3934502900,0.1137892380,0.0000000000,0.0000000000,0.0522068068,0.0000000000,0.1122351140,0.3941947818,0.0045964890,0.0000000000,0.0000000000,0.0522032119,0.0000000000,0.0854572728,0.0000000000,0.0098647811,0.0821405649,0.0821405649,0.0797632337,0.1193471104,0.0203438569,0.0000000000,0.0106504764,0.0032977397,0.0000000000,0.0000000000,0.0859177038,0.0881009176,0.1490747631,0.1515695155,0.1519203037,0.0609380193,0.1331535280,0.1807015389,0.0964047462,0.0865612701,0.0999464318,0.0922846273,0.0467922762,0.0428982563,0.0485014357,0.0480968915,0.0984981135,0.0000000000,0.0000000000,0.0664002597,0.0682406500,0.0603805967,0.1050468236,0.1077820063,0.0004210357,0.0273284782,0.3346204162,-0.0102031706,-0.0027942546,0.2407997102,-0.0003380632,0.0691749081,0.2402481586,0.0083531747
100:44:52:43.029,61,0.1127712429,0.3937619328,0.1145799160,0.0000000000,0.0000000000,0.0523087829,0.0000000000,0.1124930978,0.3945204616,0.0038170216,0.0000000000,0.0000000000,0.0523051880,0.0000000000,0.0855955705,0.0000000000,0.0098067792,0.0824131146,0.0824131146,0.0797794610,0.1194721609,0.0205121245,0.0000000000,0.0106489034,0.0030063873,0.0000000000,0.0000000000,0.0859367177,0.0881186649,0.1490969956,0.1515464336,0.1522350162,0.0611728579,0.1330262572,0.1804812849,0.0964217782,0.0865703896,0.1001773775,0.0924410671,0.0467324108,0.0428296104,0.0487378575,0.0483254008,0.0984585658,0.0000000000,0.0000000000,0.0664143115,0.0683867037,0.0604925379,0.1051258966,0.1078418791,0.0003094043,0.0276150834,0.3334800899,-0.0096388459,-0.0023203893,0.2409987450,-0.0002809668,0.0696550533,0.2404371202,0.0084178820
100:44:52:44.030,61,0.1128417030,0.3940856755,0.1151612699,0.0000000000,0.0000000000,0.0523152277,0.0000000000,0.1125610396,0.3948545754,0.0032630418,0.0000000000,0.0000000000,0.0523116551,0.0000000000,0.0854999423,0.0000000000,0.0097813252,0.0826485232,0.0826485232,0.0801507160,0.1193999350,0.0206058472,0.0000000000,0.0110872835,0.0032305520,0.0000000000,0.0000000000,0.0859376565,0.0881085843,0.1492400914,0.1516690850,0.1518881768,0.0611777753,0.1325769722,0.1803656071,0.0961399674,0.0862903967,0.1003719047,0.0926263854,0.0468192473,0.0429218076,0.0488096848,0.0483927317,0.0984706357,0.0000000000,0.0000000000,0.0661345273,0.0684338436,0.0605234355,0.1051744372,0.1078887582,0.0002868406,0.0280623231,0.3323626518,-0.0092936745,-0.0019836058,0.2412028760,-0.0002403924,0.0700078979,0.2406337559,0.0084675467
100:44:52:45.030,61,0.1129360124,0.3944490552,0.1157711744,0.0000000000,0.0000000000,0.0523415878,0.0000000000,0.1126506180,0.3952288628,0.0026638331,0.0000000000,0.0000000000,0.0523380786,0.0000000000,0.0854181200,0.0000000000,0.0097111175,0.0825731084,0.0825731084,0.0799852982,0.1193705797,0.0207929686,0.0000000000,0.0114190951,0.0032424061,0.0000000000,0.0000000000,0.0859220177,0.0880970508,0.1490762830,0.1514760852,0.1519592404,0.0611787476,0.1327369958,0.1804388911,0.0962289721,0.0863483697,0.1002741307,0.0924964249,0.0468277112,0.0429261103,0.0488485023,0.0484258346,0.0984681472,0.0000000000,0.0000000000,0.0661555901,0.0684766248,0.0605752394,0.1052317917,0.1079678163,0.0001715941,0.0282872282,0.3323766887,-0.0090139098,-0.0016193308,0.2414315343,-0.0001964339,0.0703780279,0.2408545911,0.0085202409
100:44:52:46.031,61,0.1129609346,0.3947261572,0.1167999357,0.0000000000,0.0000000000,0.0523549877,0.0000000000,0.1126708016,0.3955239356,0.0016422604,0.0000000000,0.0000000000,0.0523514301,0.0000000000,0.0852448344,0.0000000000,0.0097635416,0.0824434757,0.0824434757,0.0798393115,0.1193988547,0.0209736954,0.0000000000,0.0118028745,0.0032270558,0.0000000000,0.0000000000,0.0858024806,0.0879978538,0.1489035785,0.1513518095,0.1517295986,0.0610538647,0.1328636706,0.1804504991,0.0962144136,0.0863052756,0.1001494229,0.0923359245,0.0468248539,0.0429177210,0.0487882942,0.0483590625,0.0984826982,0.0000000000,0.0000000000,0.0661036447,0.0684967116,0.0605848245,0.1052773371,0.1080026925,0.0001447085,0.0291636102,0.3334873617,-0.0077699316,-0.0009983148,0.2416117936,-0.0001211925,0.0710029304,0.2410219610,0.0086019915
100:44:52:47.032,61,0.1128740236,0.3949829638,0.1169357598,0.0000000000,0.0000000000,0.0522206128,0.0000000000,0.1125838384,0.3957832754,0.0015335046,0.0000000000,0.0000000000,0.0522171780,0.0000000000,0.0850763768,0.0000000000,0.0095773600,0.0824546888,0.0824546888,0.0798252150,0.1195228845,0.0210457798,0.0000000000,0.0115053784,0.0028354032,0.0000000000,0.0000000000,0.0856096148,0.0877823532,0.1489159167,0.1512885094,0.1515825093,0.0609162040,0.1328625679,0.1805537939,0.0960355550,0.0861505494,0.0999705344,0.0921640173,0.0468559191,0.0429763161,0.0483446717,0.0479144938,0.0986236483,0.0000000000,0.0000000000,0.0661230534,0.0684096962,0.0605557822,0.1053455546,0.1081121564,0.0001605970,0.0293823872,0.3338807821,-0.0076660216,-0.0009321973,0.2417702675,-0.0001132409,0.0710850656,0.2411786020,0.0086175986
100:44:52:48.032,61,0.1125586852,0.3952038884,0.1168642566,0.0000000000,0.0000000000,0.0520649329,0.0000000000,0.1122686490,0.3960036039,0.0016295244,0.0000000000,0.0000000000,0.0520616323,0.0000000000,0.0846234784,0.0000000000,0.0094215507,0.0824540854,0.0824540854,0.0797593147,0.1194773465,0.0214154720,0.0000000000,0.0121861901,0.0030187953,0.0000000000,0.0000000000,0.0853644311,0.0874907821,0.1488379091,0.1510879546,0.1511300504,0.0606200770,0.1325832605,0.1802873164,0.0955907255,0.0857269764,0.0998235196,0.0919987783,0.0468529388,0.0429699235,0.0477827750,0.0473488495,0.0987631455,0.0000000000,0.0000000000,0.0657671764,0.0683169141,0.0605104528,0.1053689942,0.1081373692,0.0001702474,0.0292873159,0.3349409699,-0.0076528513,-0.0009905611,0.2419048399,-0.0001203985,0.0710412040,0.2413136214,0.0086171478
100:44:52:49.033,61,0.1123400554,0.3950565457,0.1168713197,0.0000000000,0.0000000000,0.0520493649,0.0000000000,0.1120482981,0.3958560824,0.0016368820,0.0000000000,0.0000000000,0.0520461649,0.0000000000,0.0844313353,0.0000000000,0.0094526764,0.0825019106,0.0825019106,0.0795581490,0.1193993837,0.0217577927,0.0000000000,0.0125096496,0.0028105075,0.0000000000,0.0000000000,0.0852536708,0.0873683169,0.1487458348,0.1509912610,0.1512413472,0.0605878644,0.1324963719,0.1801047474,0.0954155624,0.0855427384,0.0997560397,0.0918971375,0.0468004718,0.0429005548,0.0474934578,0.0470561869,0.0988508388,0.0000000000,0.0000000000,0.0656122118,0.0683377534,0.0605435781,0.1054091677,0.1081635654,0.0003546864,0.0289792344,0.3347703218,-0.0073621124,-0.0009950373,0.2418147326,-0.0001208970,0.0710457563,0.2412236333,0.0086144544
100:44:52:50.034,61,0.1122957766,0.3951115906,0.1166046634,0.0000000000,0.0000000000,0.0520325601,0.0000000000,0.1119920686,0.3959066272,0.0019099113,0.0000000000,0.0000000000,0.0520292968,0.0000000000,0.0840832889,0.0000000000,0.0097140428,0.0823487192,0.0823487192,0.0795723870,0.1192678064,0.0222330354,0.0000000000,0.0152233914,0.0029252456,0.0000000000,0.0000000000,0.0851689652,0.0872941986,0.1486949027,0.1510807872,0.1503430158,0.0603666827,0.1322481930,0.1797668636,0.0952790603,0.0853326991,0.0998539403,0.0919221714,0.0467841141,0.0428394452,0.0476721004,0.0472222567,0.0987764895,0.0000000000,0.0000000000,0.0654274970,0.0683456734,0.0605091266,0.1054674536,0.1081655473,0.0005664343,0.0284717288,0.3338007927,-0.0072190599,-0.0011610063,0.2418455631,-0.0001410805,0.0708835796,0.2412577420,0.0085959984
100:44:52:51.034,61,0.1120733470,0.3950124383,0.1158174127,0.0000000000,0.0000000000,0.0520513654,0.0000000000,0.1117642149,0.3957940042,0.0027134118,0.0000000000,0.0000000000,0.0520479307,0.0000000000,0.0839597061,0.0000000000,0.0100180032,0.0821499005,0.0821499005,0.0795152113,0.1187521219,0.0223921351,0.0000000000,0.0161054581,0.0029387255,0.0000000000,0.0000000000,0.0852792114,0.0874182284,0.1487853974,0.1513312310,0.1499872357,0.0602905191,0.1321066171,0.1796706021,0.0951793268,0.0851968676,0.0998424664,0.0919237062,0.0468001030,0.0428222492,0.0480405651,0.0475866012,0.0986291543,0.0000000000,0.0000000000,0.0652343109,0.0683009923,0.0604206920,0.1054447666,0.1080856100,0.0010171059,0.0285278223,0.3330670893,-0.0066931383,-0.0016494467,0.2417767793,-0.0002003760,0.0704051629,0.2411985695,0.0085358201
100:44:52:52.035,61,0.1109936237,0.3941481411,0.1152077764,0.0000000000,0.0000000000,0.0520450100,0.0000000000,0.1107022762,0.3949173987,0.0033522828,0.0000000000,0.0000000000,0.0520415269,0.0000000000,0.0839510411,0.0000000000,0.0102422712,0.0821341276,0.0821341276,0.0795260668,0.1182882786,0.0225066375,0.0000000000,0.0163976122,0.0027337279,0.0000000000,0.0000000000,0.0853886977,0.0875185132,0.1489397138,0.1515898108,0.1499315798,0.0603066981,0.1319788545,0.1797735989,0.0950000584,0.0850051790,0.0997730494,0.0918797776,0.0468422808,0.0428442322,0.0483884811,0.0479341038,0.0984771252,0.0000000000,0.0000000000,0.0649859607,0.0682220161,0.0603202395,0.1053771451,0.1079691127,0.0011599141,0.0280436408,0.3314632177,-0.0070594219,-0.0020378521,0.2412412614,-0.0002470062,0.0700360760,0.2406718731,0.0084723113
100:44:52:53.035,61,0.1098421291,0.3937820494,0.1159475744,0.0000000000,0.0000000000,0.0519767851,0.0000000000,0.1095432416,0.3945630193,0.0026460548,0.0000000000,0.0000000000,0.0519732125,0.0000000000,0.0838637725,0.0000000000,0.0106108226,0.0818082616,0.0818082616,0.0791733265,0.1177669391,0.0224913005,0.0000000000,0.0170222912,0.0028380442,0.0000000000,0.0000000000,0.0855292380,0.0877584070,0.1487065554,0.1517050266,0.1499475241,0.0603406578,0.1319884658,0.1794899255,0.0951694772,0.0851194784,0.0997324362,0.0918196365,0.0467243791,0.0427282788,0.0483294539,0.0478745811,0.0984357074,0.0000000000,0.0000000000,0.0649935678,0.0681111068,0.0602013916,0.1052335724,0.1078160182,0.0010171165,0.0280033853,0.3309858441,-0.0075947419,-0.0016085505,0.2410248071,-0.0001947943,0.0704864189,0.2404469997,0.0085187927
100:44:52:54.036,61,0.1092560440,0.3930342197,0.1163263321,0.0000000000,0.0000000000,0.0519875027,0.0000000000,0.1089574620,0.3938200772,0.0022787224,0.0000000000,0.0000000000,0.0519837104,0.0000000000,0.0841332972,0.0000000000,0.0111237094,0.0816795230,0.0816795230,0.0789202526,0.1174994111,0.0223373901,0.0000000000,0.0167084709,0.0021496627,0.0000000000,0.0000000000,0.0856738240,0.0880146921,0.1487574279,0.1521757543,0.1503494680,0.0605751835,0.1321813464,0.1794613749,0.0954297408,0.0853566155,0.0998020396,0.0918700770,0.0466127284,0.0426217318,0.0482888855,0.0478367656,0.0984474495,0.0000000000,0.0000000000,0.0652280897,0.0680806935,0.0601254553,0.1051286608,0.1076762155,0.0008522931,0.0290232375,0.3310433924,-0.0071836468,-0.0013852726,0.2405710071,-0.0001674365,0.0707179829,0.2399897277,0.0085303895
100:44:52:55.037,61,0.1091505289,0.3931415677,0.1163946986,0.0000000000,0.0000000000,0.0519515686,0.0000000000,0.1088537276,0.3939287961,0.0022123836,0.0000000000,0.0000000000,0.0519477092,0.0000000000,0.0845553875,0.0000000000,0.0114230122,0.0817287788,0.0817287788,0.0788213834,0.1174140945,0.0223298389,0.0000000000,0.0161096808,0.0013576332,0.0000000000,0.0000000000,0.0858306810,0.0882392898,0.1489028037,0.1525654495,0.1507983357,0.0609042607,0.1323107332,0.1793902814,0.0956768617,0.0855914280,0.0999946594,0.0920099393,0.0465238988,0.0425341986,0.0482233427,0.0477734134,0.0984607637,0.0000000000,0.0000000000,0.0654841810,0.0680379272,0.0600567721,0.1050235108,0.1075433493,0.0004396061,0.0291386098,0.3311234117,-0.0074944878,-0.0013449403,0.2406373918,-0.0001626069,0.0707593560,0.2400551438,0.0085377339
100:44:52:56.037,61,0.1092157066,0.3932003081,0.1168953255,0.0000000000,0.0000000000,0.0518978015,0.0000000000,0.1089190170,0.3939961195,0.0017161113,0.0000000000,0.0000000000,0.0518939383,0.0000000000,0.0847555250,0.0000000000,0.0115059419,0.0817828104,0.0817828104,0.0787802264,0.1173828021,0.0223678052,0.0000000000,0.0156589374,0.0009367829,0.0000000000,0.0000000000,0.0858830139,0.0883208737,0.1489887983,0.1527186185,0.1510461122,0.0610835329,0.1322143972,0.1791597307,0.0957736373,0.0856864601,0.1001880467,0.0921630934,0.0464135148,0.0424426235,0.0481673777,0.0477166921,0.0984615088,0.0000000000,0.0000000000,0.0656826347,0.0679619461,0.0599793121,0.1048702598,0.1074095815,0.0003696614,0.0300087892,0.3323187232,-0.0069499621,-0.0010432476,0.2406785488,-0.0001261532,0.0710636079,0.2400901616,0.0085757384
