Timecode,BlendShapeCount,eyeBlinkRight,eyeLookDownRight,eyeLookInRight,eyeLookOutRight,eyeLookUpRight,eyeSquintRight,eyeWideRight,eyeBlinkLeft,eyeLookDownLeft,eyeLookInLeft,eyeLookOutLeft,eyeLookUpLeft,eyeSquintLeft,eyeWideLeft,jawForward,jawRight,jawLeft,jawOpen,mouthClose,mouthFunnel,mouthPucker,mouthRight,mouthLeft,mouthSmileRight,mouthSmileLeft,mouthFrownRight,mouthFrownLeft,mouthDimpleRight,mouthDimpleLeft,mouthStretchRight,mouthStretchLeft,mouthRollLower,mouthRollUpper,mouthShrugLower,mouthShrugUpper,mouthPressRight,mouthPressLeft,mouthLowerDownRight,mouthLowerDownLeft,mouthUpperUpRight,mouthUpperUpLeft,browDownRight,browDownLeft,browInnerUp,browOuterUpRight,browOuterUpLeft,cheekPuff,cheekSquintRight,cheekSquintLeft,noseSneerRight,noseSneerLeft,tongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
101:29:46:17.306,61,0.0405686945,0.3144811988,0.2101007700,0.0000000000,0.0000000000,0.0482949913,0.0000000000,0.0398918390,0.3164906502,0.0000000000,0.0924624279,0.0000000000,0.0482865237,0.0000000000,0.0837309882,0.0000000000,0.0127078267,0.0833268836,0.0833268836,0.0928868428,0.1439961493,0.0421976522,0.0000000000,0.0000000000,0.0000000000,0.0085238796,0.0350146927,0.0658155829,0.0714569241,0.1267090887,0.1328333169,0.1573081911,0.0671118721,0.1124656722,0.1570401043,0.0921508893,0.0803734958,0.1019248217,0.0889115334,0.0424818844,0.0408884771,0.0297910962,0.0276914947,0.0987972543,0.0000000000,0.0000000000,0.1277110279,0.0653440282,0.0579470806,0.0965307951,0.1063187569,0.0000208463,0.0589194410,0.2735164165,0.3011238575,0.0563060232,0.1932816505,0.0054599275,0.1279481053,0.1918415427,0.0123277120
101:29:46:18.307,61,0.0309151970,0.3094547689,0.2076232135,0.0000000000,0.0000000000,0.0493219383,0.0000000000,0.0305093341,0.3114031255,0.0000000000,0.0897451565,0.0000000000,0.0493128933,0.0000000000,0.0834405199,0.0000000000,0.0127469525,0.0834564343,0.0834564343,0.0925830230,0.1443606764,0.0416564606,0.0000000000,0.0000000000,0.0000000000,0.0075225905,0.0296974834,0.0656044781,0.0711017549,0.1255178154,0.1300776899,0.1580612957,0.0668972284,0.1119956151,0.1563990116,0.0918525159,0.0800834894,0.1020048261,0.0892181918,0.0417109914,0.0400909297,0.0308317505,0.0287942737,0.0978807360,0.0000000000,0.0000000000,0.1308531463,0.0650418177,0.0576087199,0.0940635428,0.1036173999,0.0000342449,0.0600017235,0.2651737034,0.3088358045,0.0546567626,0.1901776493,0.0052142846,0.1264517009,0.1887814105,0.0119876284
101:29:46:19.308,61,0.0272742920,0.3029034436,0.2049978673,0.0000000000,0.0000000000,0.0508792885,0.0000000000,0.0269488487,0.3047786355,0.0000000000,0.0870579854,0.0000000000,0.0508695543,0.0000000000,0.0831772983,0.0000000000,0.0127366539,0.0838607550,0.0838607550,0.0924404114,0.1447159201,0.0410064422,0.0000000000,0.0000000000,0.0000000000,0.0063185832,0.0243549496,0.0654373914,0.0707642138,0.1248492226,0.1288635135,0.1584600508,0.0666854978,0.1115300432,0.1557923853,0.0913933888,0.0796844289,0.1023567617,0.0897804722,0.0409712195,0.0393318795,0.0315972231,0.0296317153,0.0971651375,0.0000000000,0.0000000000,0.1226552427,0.0648016334,0.0573348999,0.0918539464,0.1012369171,0.0000631455,0.0601694845,0.2581849098,0.3136528432,0.0530269779,0.1861347407,0.0049505555,0.1248684078,0.1847910434,0.0115854740
101:29:46:20.308,61,0.0232911948,0.2962797284,0.2072294652,0.0000000000,0.0000000000,0.0530162640,0.0000000000,0.0230684504,0.2981466949,0.0000000000,0.0891091377,0.0000000000,0.0530009381,0.0000000000,0.0832165703,0.0000000000,0.0130643463,0.0843978450,0.0843978450,0.0919617862,0.1443687528,0.0389587469,0.0000000000,0.0000000000,0.0000000000,0.0049456139,0.0217294898,0.0654783398,0.0707330555,0.1242278889,0.1282086670,0.1618235409,0.0668608472,0.1112699136,0.1553948671,0.0910690203,0.0794084445,0.1026756316,0.0902893990,0.0402774848,0.0386038274,0.0341048054,0.0324635394,0.0961939543,0.0000000000,0.0000000000,0.1130914912,0.0647108853,0.0571330637,0.0905043483,0.0994877592,0.0000805175,0.0599431023,0.2517926991,0.3183250427,0.0542831160,0.1820824444,0.0049569327,0.1262433678,0.1807449907,0.0114554903
101:29:46:21.309,61,0.0214108136,0.2919109464,0.2133765072,0.0000000000,0.0000000000,0.0551558211,0.0000000000,0.0212214813,0.2938311994,0.0000000000,0.0952013507,0.0000000000,0.0551349334,0.0000000000,0.0836180151,0.0000000000,0.0133131882,0.0876208395,0.0876208395,0.0914101452,0.1438365281,0.0378656872,0.0000000000,0.0000000000,0.0000000000,0.0047278106,0.0219911840,0.0654900149,0.0707246810,0.1240020469,0.1282086074,0.1639675349,0.0672932118,0.1109262556,0.1549884379,0.0904512778,0.0788892806,0.1030633301,0.0907437205,0.0395472161,0.0378573611,0.0374738276,0.0360443480,0.0951051563,0.0000000000,0.0000000000,0.1009056345,0.0645823628,0.0568869449,0.0888000056,0.0972526744,0.0001196124,0.0595215261,0.2476048470,0.3222670853,0.0579989664,0.1794406623,0.0052191750,0.1299985498,0.1780654788,0.0116213681
101:29:46:22.309,61,0.0201098323,0.2856127322,0.2145497352,0.0000000000,0.0000000000,0.0572309606,0.0000000000,0.0199380219,0.2875105441,0.0000000000,0.0961369872,0.0000000000,0.0572017059,0.0000000000,0.0839181095,0.0000000000,0.0137881059,0.0889794007,0.0889794007,0.0909166187,0.1435996741,0.0322076567,0.0000000000,0.0000000000,0.0000000000,0.0043215980,0.0214461405,0.0655694827,0.0707690120,0.1235578209,0.1280611008,0.1664690673,0.0677999184,0.1103563607,0.1532533020,0.0899856389,0.0785696357,0.1035462171,0.0913969427,0.0386348814,0.0370248072,0.0397200622,0.0384931006,0.0942416713,0.0000000000,0.0000000000,0.0985588133,0.0645134673,0.0567027964,0.0868916959,0.0950143188,0.0001496075,0.0605529696,0.2441363186,0.3249660134,0.0585756935,0.1755796522,0.0051570940,0.1307281554,0.1742208451,0.0114331478
101:29:46:23.310,61,0.0191089679,0.2819769084,0.2172936499,0.0000000000,0.0000000000,0.0596900731,0.0000000000,0.0189470816,0.2838854790,0.0000000000,0.0989292115,0.0000000000,0.0596565641,0.0000000000,0.0843014345,0.0000000000,0.0139427418,0.0897738859,0.0897738859,0.0903845876,0.1430569440,0.0303932652,0.0000000000,0.0000000000,0.0000000000,0.0040708557,0.0210961122,0.0657067150,0.0708833784,0.1234572902,0.1281494647,0.1678188443,0.0682155192,0.1102119237,0.1528683454,0.0897180885,0.0784192756,0.1038820073,0.0918550193,0.0379526541,0.0363505855,0.0440009721,0.0429206863,0.0933074504,0.0000000000,0.0000000000,0.0971209407,0.0646063760,0.0566551462,0.0858440772,0.0938428715,0.0001522878,0.0609294064,0.2401633263,0.3275040686,0.0602808818,0.1733629704,0.0052399668,0.1324086040,0.1719967127,0.0114319650
101:29:46:24.311,61,0.0158297978,0.2755444348,0.2193877548,0.0000000000,0.0000000000,0.0623100810,0.0000000000,0.0157490876,0.2774364054,0.0000000000,0.1010772139,0.0000000000,0.0622730516,0.0000000000,0.0847189799,0.0000000000,0.0140427835,0.0903159901,0.0903159901,0.0898410603,0.1402546614,0.0293450281,0.0000000000,0.0000000000,0.0000000000,0.0034796156,0.0195118953,0.0659755245,0.0711350143,0.1235467941,0.1283693314,0.1687334329,0.0687330961,0.1099192500,0.1523815840,0.0894791037,0.0783203617,0.1044494137,0.0924978107,0.0372753739,0.0356738344,0.0467285588,0.0457366556,0.0925354809,0.0000000000,0.0000000000,0.0963284448,0.0647813082,0.0566734783,0.0849481672,0.0928957909,0.0002807365,0.0625864938,0.2385201305,0.3288347423,0.0615966767,0.1694223732,0.0052321167,0.1336996108,0.1680682898,0.0112788361
101:29:46:25.311,61,0.0126201892,0.2721047699,0.2216733545,0.0000000000,0.0000000000,0.0648491383,0.0000000000,0.0125886807,0.2740015984,0.0000000000,0.1033793464,0.0000000000,0.0648112372,0.0000000000,0.0854000002,0.0000000000,0.0140134674,0.0911852717,0.0911852717,0.0894249752,0.1384049803,0.0285310708,0.0000000000,0.0000000000,0.0000000000,0.0034204680,0.0190141089,0.0662238300,0.0713865682,0.1239622980,0.1289369911,0.1702185571,0.0695256889,0.1096280068,0.1521195024,0.0890978426,0.0781008974,0.1051166803,0.0932072103,0.0366558954,0.0350680128,0.0484310575,0.0474812202,0.0919011161,0.0000000000,0.0000000000,0.0956018642,0.0650412664,0.0567973480,0.0842408389,0.0922172889,0.0003104169,0.0644790530,0.2356386632,0.3297154903,0.0630033389,0.1673223972,0.0052850330,0.1351004541,0.1659650505,0.0112540787
101:29:46:26.312,61,0.0105930120,0.2669196725,0.2250691801,0.0000000000,0.0000000000,0.0666862950,0.0000000000,0.0105842277,0.2688215971,0.0000000000,0.1068016812,0.0000000000,0.0666468740,0.0002060477,0.0859750658,0.0000000000,0.0139371734,0.0916818306,0.0916818306,0.0886773691,0.1344664097,0.0280791484,0.0000000000,0.0000000000,0.0000000000,0.0035341720,0.0189571790,0.0664706677,0.0716561079,0.1242453456,0.1293832809,0.1720691323,0.0702052191,0.1094980910,0.1520745605,0.0887587294,0.0778965354,0.1054414809,0.0935243592,0.0360710435,0.0344829820,0.0504017994,0.0494530424,0.0911998525,0.0000000000,0.0000000000,0.0950541496,0.0651999786,0.0568146259,0.0835622475,0.0915486366,0.0003275090,0.0661965087,0.2337879241,0.3302451372,0.0650947466,0.1641554832,0.0053567695,0.1371820122,0.1627948135,0.0112087438
101:29:46:27.312,61,0.0092981206,0.2655524611,0.2248489857,0.0000000000,0.0000000000,0.0680249780,0.0037800903,0.0092999404,0.2674422860,0.0000000000,0.1066052094,0.0000000000,0.0679838508,0.0040241936,0.0865543336,0.0000000000,0.0138832591,0.0923432186,0.0923432186,0.0882454067,0.1330101937,0.0275418367,0.0000000000,0.0000000000,0.0000000000,0.0036528457,0.0188694112,0.0666620284,0.0718653053,0.1245943904,0.1298886985,0.1729886830,0.0708138570,0.1092915908,0.1520076841,0.0882977247,0.0775663853,0.1058849320,0.0939848796,0.0355368443,0.0339531675,0.0516437590,0.0506974235,0.0906105116,0.0000000000,0.0000000000,0.0943252370,0.0653761700,0.0568499602,0.0829563513,0.0909487158,0.0003679530,0.0691864267,0.2322620898,0.3305778801,0.0649764910,0.1633133888,0.0053194803,0.1370509118,0.1619614661,0.0111404201
101:29:46:28.313,61,0.0083158920,0.2650534809,0.2233794928,0.0000000000,0.0000000000,0.0689183474,0.0065240283,0.0083228676,0.2669228017,0.0000000000,0.1051271260,0.0000000000,0.0688765794,0.0067907795,0.0871118084,0.0000000000,0.0138936741,0.0927063748,0.0927063748,0.0877523050,0.1318586171,0.0271221939,0.0000000000,0.0000000000,0.0000000000,0.0039414102,0.0191314165,0.0668116882,0.0720309615,0.1248041615,0.1303135157,0.1735200584,0.0712890700,0.1091145948,0.1519069374,0.0878598839,0.0772343427,0.1061535478,0.0942955017,0.0350313671,0.0334503055,0.0525510721,0.0516030304,0.0900319889,0.0000000000,0.0000000000,0.0938483626,0.0653575957,0.0567342155,0.0822967067,0.0902839974,0.0002754329,0.0704389736,0.2308984399,0.3309067786,0.0640761480,0.1629977673,0.0052355370,0.1361563653,0.1616604477,0.0110468147
101:29:46:29.314,61,0.0075240573,0.2644494772,0.2230093926,0.0000000000,0.0000000000,0.0696668923,0.0083095934,0.0075333142,0.2663106024,0.0000000000,0.1047513485,0.0000000000,0.0696244389,0.0085886074,0.0874964744,0.0000000000,0.0139178522,0.0930339321,0.0930339321,0.0875322893,0.1315457225,0.0267137550,0.0000000000,0.0000000000,0.0000000000,0.0044707786,0.0195940956,0.0667761192,0.0719728395,0.1249137148,0.1305649281,0.1736461520,0.0715146214,0.1089142039,0.1518437564,0.0873398483,0.0768124908,0.1063212305,0.0945396647,0.0345678777,0.0329913013,0.0533057004,0.0523508564,0.0894770026,0.0000000000,0.0000000000,0.0936785042,0.0652919263,0.0565670170,0.0816631243,0.0896281675,0.0002293254,0.0707782656,0.2305203825,0.3312229216,0.0638477579,0.1626243591,0.0052048583,0.1359321326,0.1612928808,0.0110033816
101:29:46:30.314,61,0.0068553365,0.2654027939,0.2228203416,0.0000000000,0.0000000000,0.0702548772,0.0094780419,0.0068653747,0.2672682106,0.0000000000,0.1045553684,0.0000000000,0.0702124536,0.0097652618,0.0876198038,0.0000000000,0.0138262566,0.0932175815,0.0932175815,0.0872760564,0.1313270032,0.0265564322,0.0000000000,0.0000000000,0.0000000000,0.0046156687,0.0196852107,0.0667229444,0.0718842596,0.1249318346,0.1306233704,0.1735932827,0.0715925321,0.1086639538,0.1516919285,0.0868467763,0.0764067322,0.1064171493,0.0947039351,0.0341435708,0.0325662382,0.0536510758,0.0526856445,0.0890706852,0.0000000000,0.0000000000,0.0935574472,0.0652230382,0.0564209186,0.0810994357,0.0890488848,0.0001862971,0.0704823881,0.2297205180,0.3308621645,0.0637272820,0.1632093191,0.0052138004,0.1358147413,0.1618747413,0.0110336849
101:29:46:31.315,61,0.0063476274,0.2661024034,0.2227678448,0.0000000000,0.0000000000,0.0706518739,0.0100361481,0.0063575427,0.2679721117,0.0000000000,0.1044860557,0.0000000000,0.0706093311,0.0103231808,0.0876689553,0.0000000000,0.0138003863,0.0933081806,0.0933081806,0.0870487094,0.1313951463,0.0261842292,0.0000000000,0.0000000000,0.0000000000,0.0047408575,0.0195339322,0.0666553378,0.0717901364,0.1247863919,0.1305151582,0.1735884100,0.0716181472,0.1085335016,0.1516527981,0.0865571350,0.0762111172,0.1064535230,0.0948507786,0.0337986015,0.0322277844,0.0544029810,0.0534352697,0.0886107683,0.0000000000,0.0000000000,0.0938975140,0.0652336702,0.0563581362,0.0807474703,0.0887211412,0.0001417098,0.0695008636,0.2303834856,0.3305591345,0.0636842996,0.1636392474,0.0052240668,0.1357811838,0.1623015702,0.0110601662
101:29:46:32.315,61,0.0058428366,0.2658846080,0.2236979455,0.0000000000,0.0000000000,0.0709708408,0.0107953418,0.0058523593,0.2677632868,0.0000000000,0.1054485366,0.0000000000,0.0709280372,0.0110846004,0.0877011195,0.0000000000,0.0139025776,0.0933438465,0.0933438465,0.0867894739,0.1313960701,0.0258036498,0.0000000000,0.0000000000,0.0000000000,0.0048660850,0.0196183641,0.0665831342,0.0717320070,0.1246051341,0.1305151880,0.1735539287,0.0716412887,0.1084262207,0.1516194046,0.0863023400,0.0760224834,0.1064571738,0.0949200019,0.0334739462,0.0319063626,0.0550771691,0.0541056618,0.0881855637,0.0000000000,0.0000000000,0.0941080451,0.0651843026,0.0562422536,0.0804004222,0.0883924887,0.0001260798,0.0691336691,0.2310915738,0.3297258914,0.0642711446,0.1635106951,0.0052680802,0.1363485903,0.1621666253,0.0110972533
101:29:46:33.316,61,0.0053777788,0.2650796175,0.2240046263,0.0000000000,0.0000000000,0.0713978484,0.0116506135,0.0053867553,0.2669563591,0.0000000000,0.1057679951,0.0000000000,0.0713547319,0.0119411312,0.0876942724,0.0000000000,0.0139668705,0.0933061317,0.0933061317,0.0866130590,0.1314103603,0.0254344735,0.0000000000,0.0000000000,0.0000000000,0.0051308847,0.0197118837,0.0664519817,0.0715944022,0.1244903654,0.1305105835,0.1734489053,0.0716104060,0.1082901135,0.1515949816,0.0860076249,0.0758116320,0.1064100340,0.0949721858,0.0331764705,0.0316169038,0.0556184947,0.0546450205,0.0878117234,0.0000000000,0.0000000000,0.0944724903,0.0651508197,0.0561446026,0.0800729096,0.0880822390,0.0001654146,0.0697392300,0.2319079489,0.3282025754,0.0644667223,0.1630175859,0.0052681156,0.1365373135,0.1616749763,0.0110788215
101:29:46:34.317,61,0.0049983738,0.2668084502,0.2238110602,0.0000000000,0.0000000000,0.0716773197,0.0119923223,0.0050066928,0.2686945498,0.0000000000,0.1055773571,0.0000000000,0.0716334507,0.0122820362,0.0876512527,0.0000000000,0.0141254310,0.0933621600,0.0933621600,0.0865564421,0.1317251474,0.0248959865,0.0000000000,0.0000000000,0.0000000000,0.0055574365,0.0198569708,0.0662652627,0.0714082569,0.1244292334,0.1305973381,0.1733084768,0.0715083778,0.1081755534,0.1516577750,0.0856940299,0.0755833387,0.1063492000,0.0950456634,0.0329462886,0.0314017124,0.0560145415,0.0550382361,0.0875012651,0.0000000000,0.0000000000,0.0948742032,0.0651799440,0.0560900532,0.0799035281,0.0879189149,0.0001758238,0.0699725747,0.2329208702,0.3267662525,0.0643486679,0.1640792191,0.0052928613,0.1364154369,0.1627298445,0.0111414418
101:29:46:35.317,61,0.0046136901,0.2654542923,0.2227030247,0.0000000000,0.0000000000,0.0722487196,0.0129790492,0.0046213921,0.2673181593,0.0000000000,0.1044778600,0.0000000000,0.0722045228,0.0132718580,0.0876368955,0.0000000000,0.0142098982,0.0934574157,0.0934574157,0.0867749676,0.1321344376,0.0245280098,0.0000000000,0.0000000000,0.0000000000,0.0056074164,0.0196327176,0.0661287680,0.0712399259,0.1243924871,0.1305749267,0.1732098162,0.0715515688,0.1077977493,0.1513315439,0.0853611752,0.0753224716,0.1065185443,0.0953342915,0.0326869525,0.0311584119,0.0519236699,0.0509502403,0.0875128284,0.0000000000,0.0000000000,0.0971812531,0.0652779266,0.0561065525,0.0796236545,0.0876197815,0.0001838701,0.0694944486,0.2351763397,0.3245776296,0.0636800081,0.1632398963,0.0052109091,0.1357431412,0.1619064361,0.0110300174
101:29:46:36.318,61,0.0042533199,0.2640189826,0.2218791097,0.0000000000,0.0000000000,0.0729058310,0.0143644363,0.0042604329,0.2658631504,0.0000000000,0.1037026048,0.0000000000,0.0728614628,0.0146745965,0.0877615884,0.0000000000,0.0143167805,0.0937673450,0.0937673450,0.0869230479,0.1323139369,0.0244315080,0.0000000000,0.0000000000,0.0000000000,0.0055540837,0.0195864066,0.0660784841,0.0711885244,0.1245288476,0.1307962388,0.1731297225,0.0718119740,0.1072344854,0.1503896564,0.0849880874,0.0749944299,0.1069779322,0.0958140492,0.0323648825,0.0308403838,0.0511655547,0.0501851737,0.0873361453,0.0000000000,0.0000000000,0.0976907834,0.0653495416,0.0560855791,0.0793072283,0.0872528702,0.0001694695,0.0687112063,0.2363202274,0.3231501877,0.0632090047,0.1623522043,0.0051440899,0.1352441609,0.1610328704,0.0109297931
101:29:46:37.319,61,0.0039182738,0.2619588077,0.2197566628,0.0000000000,0.0000000000,0.0735407174,0.0154494904,0.0039248331,0.2637643218,0.0000000000,0.1016285196,0.0000000000,0.0734965354,0.0157669149,0.0881616920,0.0000000000,0.0143928174,0.0946306884,0.0946306884,0.0870426074,0.1322329938,0.0242165159,0.0000000000,0.0000000000,0.0000000000,0.0077598509,0.0217344128,0.0660660416,0.0711879730,0.1249970198,0.1315345764,0.1734065562,0.0723333284,0.1066458821,0.1497238725,0.0844806060,0.0745442808,0.1074307933,0.0962947160,0.0320481956,0.0305371601,0.0495464802,0.0485609435,0.0873998478,0.0000000000,0.0000000000,0.0976892337,0.0654105097,0.0560720116,0.0790205374,0.0869184807,0.0001473887,0.0683723912,0.2370400578,0.3213384449,0.0619469471,0.1610726714,0.0050014094,0.1339549720,0.1597809345,0.0107407691
101:29:46:38.319,61,0.0036081113,0.2612416446,0.2144110650,0.0000000000,0.0000000000,0.0741814077,0.0159818977,0.0036141551,0.2629809976,0.0000000000,0.0962908566,0.0000000000,0.0741374195,0.0162986144,0.0884531885,0.0000000000,0.0146384509,0.0949092805,0.0949092805,0.0869495422,0.1317264140,0.0239689667,0.0000000000,0.0000000000,0.0000000000,0.0087249018,0.0226016939,0.0660575032,0.0711686313,0.1253347695,0.1320478469,0.1736447215,0.0726617128,0.1063770503,0.1495660245,0.0841255635,0.0742527097,0.1074815616,0.0965037122,0.0318694711,0.0303644463,0.0481150895,0.0471735448,0.0875451937,0.0000000000,0.0000000000,0.0976955816,0.0655881390,0.0561595224,0.0789834931,0.0868388265,0.0001435948,0.0680257156,0.2381939590,0.3186977208,0.0586941727,0.1605996042,0.0047246562,0.1306980103,0.1593550295,0.0104508102
101:29:46:39.320,61,0.0033470690,0.2637254894,0.2124430686,0.0000000000,0.0000000000,0.0745436847,0.0160116777,0.0033526199,0.2654584050,0.0000000000,0.0942616090,0.0000000000,0.0744998381,0.0163236596,0.0887560099,0.0000000000,0.0149155697,0.0954443812,0.0954443812,0.0871348605,0.1316353381,0.0234410465,0.0000000000,0.0000000000,0.0000000000,0.0095207375,0.0231152605,0.0660664067,0.0711637065,0.1257975996,0.1326749027,0.1737855673,0.0730510876,0.1058993191,0.1491427869,0.0837376639,0.0739606023,0.1078755781,0.0970673934,0.0316677690,0.0301860310,0.0441874862,0.0433237813,0.0879299492,0.0000000000,0.0000000000,0.0977007002,0.0657911152,0.0562837906,0.0789677724,0.0867875889,0.0001468294,0.0658231750,0.2396358550,0.3141790926,0.0574549064,0.1621145010,0.0046686595,0.1294931471,0.1608743966,0.0104533406
101:29:46:40.320,61,0.0030879374,0.2693670392,0.2093296200,0.0000000000,0.0000000000,0.0744315386,0.0161380619,0.0030930436,0.2710997462,0.0000000000,0.0909672007,0.0000000000,0.0743883327,0.0164484382,0.0890611485,0.0000000000,0.0151595753,0.0959258825,0.0959258825,0.0871754810,0.1319685876,0.0229157936,0.0000000000,0.0000000000,0.0000000000,0.0131245265,0.0249437038,0.0659967661,0.0710607693,0.1260505021,0.1330317557,0.1745992005,0.0733732060,0.1056534126,0.1491010487,0.0836016089,0.0739012733,0.1079542413,0.0973851681,0.0315588042,0.0301030148,0.0435138419,0.0426710509,0.0879461542,0.0000000000,0.0000000000,0.1140042990,0.0659912005,0.0564227663,0.0791712478,0.0869758949,0.0002336852,0.0633378103,0.2413158268,0.3078411520,0.0554416366,0.1655627638,0.0046012383,0.1275833845,0.1643224955,0.0105204787
101:29:46:41.321,61,0.0029280190,0.2705049217,0.2080787271,0.0000000000,0.0000000000,0.0745853111,0.0159874447,0.0029325567,0.2722292542,0.0000000000,0.0897725597,0.0000000000,0.0745437741,0.0162946004,0.0894180909,0.0000000000,0.0149245234,0.0965149105,0.0965149105,0.0876220837,0.1322053373,0.0227611009,0.0000000000,0.0000000000,0.0000000000,0.0144741805,0.0255775973,0.0660389662,0.0710353032,0.1276204735,0.1335781515,0.1749030203,0.0737986416,0.1052629799,0.1488517970,0.0834087506,0.0737844259,0.1084931493,0.0983074903,0.0314528346,0.0300242510,0.0427444652,0.0419075899,0.0882142484,0.0000000000,0.0000000000,0.1165440604,0.0663302615,0.0567163602,0.0794315562,0.0872360393,0.0002557442,0.0598709807,0.2439351827,0.3008216321,0.0547125004,0.1662537009,0.0045597316,0.1268185675,0.1650193483,0.0105017880
101:29:46:42.322,61,0.0030100786,0.2787413597,0.2030802965,0.0000000000,0.0000000000,0.0743403211,0.0153258611,0.0030121298,0.2804541886,0.0000000000,0.0847954229,0.0000000000,0.0743005648,0.0156054664,0.0898710862,0.0000000000,0.0145190200,0.0971091092,0.0971091092,0.0879826099,0.1320373118,0.0222923532,0.0000000000,0.0000000000,0.0000000000,0.0155036673,0.0257220007,0.0661265180,0.0710630566,0.1286003441,0.1341104954,0.1747585684,0.0742316768,0.1048079953,0.1483827382,0.0831126720,0.0735967308,0.1091227010,0.0993968621,0.0313705541,0.0299821943,0.0423747711,0.0415398851,0.0884224474,0.0000000000,0.0000000000,0.1040072888,0.0665536150,0.0569519661,0.0797835812,0.0876077265,0.0003015551,0.0572689883,0.2467485219,0.2920119762,0.0516718179,0.1712814122,0.0044370587,0.1237546802,0.1700547785,0.0105615975
101:29:46:43.322,61,0.0033572940,0.2901920676,0.1963902563,0.0000000000,0.0000000000,0.0740635097,0.0132286930,0.0033523801,0.2918863595,0.0000000000,0.0781532452,0.0000000000,0.0740257129,0.0134431422,0.0904834643,0.0000000000,0.0143489614,0.0997618139,0.0997618139,0.0899063349,0.1324246675,0.0216178596,0.0000000000,0.0000000000,0.0000000000,0.0162764546,0.0258091576,0.0662952140,0.0711915046,0.1309808046,0.1360577047,0.1749954075,0.0748634860,0.1047029048,0.1484434158,0.0830843896,0.0736602396,0.1114886403,0.1024545133,0.0315094851,0.0301447194,0.0454965048,0.0447069854,0.0884734616,0.0000000000,0.0000000000,0.1005841419,0.0673820376,0.0576058440,0.0842220187,0.0924540237,0.0003042363,0.0546429195,0.2503375411,0.2806538641,0.0476145335,0.1782693118,0.0042561949,0.1196535081,0.1770553738,0.0106332451
101:29:46:44.323,61,0.0129477642,0.3022818863,0.1933835298,0.0000000000,0.0000000000,0.0736760199,0.0031973450,0.0127473958,0.3040025234,0.0000000000,0.0751970932,0.0000000000,0.0736405849,0.0035045063,0.0919656232,0.0000000000,0.0139324432,0.1039831415,0.1039831415,0.0907937139,0.1323798597,0.0211715158,0.0000000000,0.0000000000,0.0000000000,0.0201206077,0.0263075121,0.0666140467,0.0714710802,0.1410354227,0.1435763389,0.1751940399,0.0756555125,0.1048140824,0.1490300000,0.0830126405,0.0737099946,0.1126259565,0.1037823185,0.0317920111,0.0304601770,0.0559798591,0.0551585704,0.0882601589,0.0000000000,0.0000000000,0.0941530913,0.0682033971,0.0584640987,0.0896203518,0.0982879102,0.0002234898,0.0501925163,0.2577379048,0.2676928341,0.0458032079,0.1856719404,0.0042651971,0.1177952662,0.1844384670,0.0109066637
101:29:46:45.323,61,0.0164170861,0.3187262714,0.1887766868,0.0000000000,0.0000000000,0.0724608973,0.0000000000,0.0161677562,0.3204705119,0.0000000000,0.0706457421,0.0000000000,0.0724311918,0.0000000000,0.0926849470,0.0000000000,0.0138306143,0.1054156125,0.1054156125,0.0922150463,0.1327663958,0.0210423432,0.0000000000,0.0000000000,0.0000000000,0.0208145976,0.0263277199,0.0670192093,0.0718437284,0.1440255344,0.1459556520,0.1752187759,0.0761644915,0.1053127274,0.1512176841,0.0833171904,0.0740548894,0.1135544702,0.1047388166,0.0323058888,0.0309293736,0.0586820729,0.0578510091,0.0883717164,0.0000000000,0.0000000000,0.0918115005,0.0693954304,0.0592076071,0.0960543752,0.1038242280,0.0002372609,0.0467128381,0.2670974731,0.2554416656,0.0430171080,0.1957338899,0.0042241067,0.1149524301,0.1944827139,0.0112260366
101:29:46:46.324,61,0.0177995041,0.3255786896,0.1802986562,0.0000000000,0.0000000000,0.0710174367,0.0000000000,0.0175322834,0.3272378445,0.0000000000,0.0622248240,0.0000000000,0.0709929615,0.0000000000,0.0931363851,0.0000000000,0.0138474740,0.1034677848,0.1034677848,0.0926957801,0.1326636374,0.0202169288,0.0000000000,0.0000000000,0.0000000000,0.0211743396,0.0260767359,0.0674763992,0.0722462311,0.1452650279,0.1469908506,0.1752503365,0.0762566924,0.1124560609,0.1625872105,0.0850434452,0.0761000067,0.1134811118,0.1048609689,0.0329571702,0.0315518267,0.0568347424,0.0561409928,0.0887197107,0.0000000000,0.0000000000,0.0910953656,0.0700118393,0.0597241446,0.0985537842,0.1061400920,0.0002599776,0.0416622572,0.2733426094,0.2441589981,0.0378843211,0.1998741478,0.0037991640,0.1097747535,0.1986833662,0.0109523861
